시도	시군구	동리	단지코드	단지명	단지분류	법정동주소	도로명주소	분양형태	사용승인일	동수	세대수	분양세대수	임대세대수	관리방식	난방방식	복도유형	시공사	주택관리업자
서울특별시	강서구	등촌동	A15703301	등촌8단지주공아파트	아파트	서울특별시 강서구 등촌동 707 등촌8단지주공아파트	서울특별시 강서구 공항대로43길 104	분양	19941104	5	445	445	0	위탁관리	지역난방	복도식	주택공사	(주)융성종합관리
서울특별시	강서구	등촌동	A15703302	등촌동성	아파트	서울특별시 강서구 등촌동 691-1 등촌동성	서울특별시 강서구 강서로68길 108	분양	19951127	6	457	457	0	위탁관리	지역난방	계단식	동성개발	광인에스테이트서비스 주식회사
서울특별시	강서구	등촌동	A15703303	등촌미주진로	아파트	서울특별시 강서구 등촌동 701 등촌미주진로	서울특별시 강서구 공항대로 351-21	분양	19941030	8	488	488	0	위탁관리	지역난방	계단식	미주실업(주)진로건설(주)	(주)무림하우징
서울특별시	강서구	등촌동	A15703304	등촌주공2단지	아파트	서울특별시 강서구 등촌동 687 등촌주공2단지	서울특별시 강서구 강서로68길 36	분양	19950605	6	505	505	0	위탁관리	지역난방	복도식	신태진건설	세화종합관리(주)
서울특별시	강서구	등촌동	A15703306	등촌주공10단지	아파트	서울특별시 강서구 등촌동 702 등촌주공10단지	"서울특별시 강서구 화곡로63가길 71,서울특별시 강서구 화곡로63가길 67"	분양	19951010	5	566	566	0	위탁관리	지역난방	복도식	거성건설	우리관리(주)
서울특별시	강서구	등촌동	A15703307	등촌대림아파트	아파트	서울특별시 강서구 등촌동 694 등촌대림아파트	서울특별시 강서구 공항대로39길 100	분양	19950713	8	680	680	0	위탁관리	지역난방	계단식	대림산업(주)	우리관리(주)
서울특별시	강서구	등촌동	A15703308	등촌3단지주공아파트	아파트	서울특별시 강서구 등촌동 688 등촌3단지주공아파트	서울특별시 강서구 강서로56나길 37	분양	19951010	9	1016	1016	0	위탁관리	지역난방	복도식	LH공사	세화종합관리(주)
서울특별시	강서구	등촌동	A15703309	등촌주공5단지	아파트	서울특별시 강서구 등촌동 695 등촌주공5단지	서울특별시 강서구 공항대로39길 74	분양	19951010	9	1045	1045	0	위탁관리	지역난방	복도식	대한주택공사	서림주택관리(주)
서울특별시	강서구	등촌동	A15703313	등촌주공1단지	아파트	서울특별시 강서구 등촌동 687 등촌주공1단지	서울특별시 강서구 강서로68길 36	임대	19941104	10	1670	0	1670	자치관리(직영)	지역난방	복도식	"진로건설, 대백종합건설"	주택관리공단
서울특별시	강서구	등촌동	A15703318	등촌주공11단지	아파트	서울특별시 강서구 등촌동 705-6 등촌주공11단지	서울특별시 강서구 공항대로43길 39	임대	20041004	6	350	0	350	자치관리	지역난방	복도식	백일건설	주택관리공단(주)
서울특별시	강서구	염창동	A15704001	염창2차한화꿈에그린	아파트	서울특별시 강서구 염창동 302 염창2차한화꿈에그린	서울특별시 강서구 공항대로63길 16	분양	20060427	3	163	163	0	위탁관리	개별난방	계단식	한화건설	광인에스테이트서비스 주식회사
서울특별시	강서구	염창동	A15704002	염창 일신건영휴먼빌아파트	아파트	서울특별시 강서구 염창동 298 염창 일신건영휴먼빌아파트	서울특별시 강서구 양천로71가길 22	분양	20041119	3	166	166	0	위탁관리	개별난방	계단식	일신건영(주)	세화종합관리(주)
서울특별시	강서구	염창동	A15704003	염창월드메르디앙	아파트	서울특별시 강서구 염창동 297 염창월드메르디앙	서울특별시 강서구 양천로71길 38	분양	20040701	5	168	168	0	위탁관리	개별난방	계단식	월드건설(주)	세화종합관리(주)
서울특별시	강서구	염창동	A15704006	염창우성3차	아파트	서울특별시 강서구 염창동 272-28 염창우성3차	서울특별시 강서구 공항대로63길 14	분양	19930115	2	196	196	0	위탁관리	개별난방	계단식	우성건설(주)	광인에스테이트서비스 주식회사
서울특별시	강서구	염창동	A15704007	염창1차보람더하임아파트	아파트	서울특별시 강서구 염창동 305 염창1차보람더하임아파트	서울특별시 강서구 양천로 666	혼합	20080110	4	202	186	16	위탁관리	개별난방	계단식	보람건설(주)	서일개발
서울특별시	강서구	염창동	A15704009	염창벽산늘푸른	아파트	서울특별시 강서구 염창동 290 염창벽산늘푸른	서울특별시 강서구 양천로63길 52	분양	19981105	2	206	206	0	위탁관리	개별난방	혼합식	벽산건설(주)	아산종합관리(주)
서울특별시	강서구	염창동	A15704015	염창롯데캐슬	아파트	서울특별시 강서구 염창동 272-11 염창롯데캐슬	서울특별시 강서구 공항대로65길 21	분양	20050328	5	284	284	0	위탁관리	개별난방	계단식	롯데건설	광인에스테이트서비스 주식회사
서울특별시	강서구	염창동	A15704017	염창강변성원	아파트	서울특별시 강서구 염창동 295 염창강변성원	서울특별시 강서구 양천로69길 65	분양	20010630	3	297	297	0	자치관리	개별난방	복도식	성원건설	 
서울특별시	강서구	염창동	A15704023	강변힐스테이트	아파트	서울특별시 강서구 염창동 299 강변힐스테이트	서울특별시 강서구 양천로75길 19	분양	20050628	7	417	417	0	위탁관리	개별난방	계단식	(주)현대건설	대원에스테이트서비스(주)
서울특별시	강서구	염창동	A15704025	염창강변한솔솔파크	아파트	서울특별시 강서구 염창동 300 염창강변한솔솔파크	서울특별시 강서구 양천로63길 38	분양	20050923	8	455	455	0	자치관리	개별난방	계단식	한솔건설	 
서울특별시	강서구	염창동	A15704028	염창동아1차	아파트	서울특별시 강서구 염창동 292 염창동아1차	서울특별시 강서구 양천로69길 58	분양	19980629	5	778	778	0	위탁관리	개별난방	혼합식	동아건설	서림주택관리(주)
서울특별시	강서구	가양동	A15720001	강서한강자이	아파트	서울특별시 강서구 가양동 1500 강서한강자이	서울특별시 강서구 양천로55길 55	혼합	20130925	10	790	709	81	위탁관리	개별난방	계단식	gs건설	(주)화신지엠에스
서울특별시	강서구	가양동	A15720101	가양일신건영휴먼빌	아파트	서울특별시 강서구 가양동 1496 가양일신건영휴먼빌	서울특별시 강서구 강서로 490	분양	20041223	3	177	177	0	위탁관리	개별난방	계단식	일신건영	세화종합관리(주)
서울특별시	강서구	마곡동	A15721001	마곡금호어울림	아파트	서울특별시 강서구 마곡동 717 마곡금호어울림	서울특별시 강서구 양천로47길 94	분양	20051121	2	180	180	0	위탁관리	개별난방	계단식	금호건설	서림주택관리(주)
서울특별시	강서구	마곡동	A15721003	마곡신안	아파트	"서울특별시 강서구 마곡동 424,서울특별시 강서구 마곡동 422 마곡신안"	서울특별시 강서구 양천로30길 123-9	분양	19931223	3	253	253	0	자치관리	개별난방	혼합식	신안건설	 
서울특별시	강서구	마곡동	A15721004	마곡한솔솔파크	아파트	서울특별시 강서구 마곡동 716 마곡한솔솔파크	서울특별시 강서구 양천로30길 77	분양	20050214	6	258	258	0	위탁관리	개별난방	계단식	한솔건설(주)	서림주택관리(주)
서울특별시	강서구	마곡동	A15721005	마곡벽산	아파트	서울특별시 강서구 마곡동 429 마곡벽산	서울특별시 강서구 양천로47길 118	분양	19990625	8	479	479	0	위탁관리	개별난방	계단식	벽산건설	(주)신원티엠씨(TMC)
서울특별시	강서구	마곡동	A15721006	마곡엠밸리6단지	아파트	서울특별시 강서구 마곡동 6 마곡엠밸리6단지	서울특별시 강서구 마곡서1로 100	혼합	20140612	19	1466	545	921	위탁관리	지역난방	혼합식	경남기업(주)	(주)엠컨트럴시스템
서울특별시	강서구	마곡동	A15721007	마곡엠밸리7단지	아파트	서울특별시 강서구 마곡동 743-4 마곡엠밸리7단지	서울특별시 강서구 마곡서로 133	혼합	20140612	13	1004	666	338	위탁관리	지역난방	계단식	금호	대원에스테이트서비스(주)
서울특별시	강서구	마곡동	A15721008	마곡엠밸리4단지	아파트	서울특별시 강서구 마곡동 4 마곡엠밸리4단지	서울특별시 강서구 마곡서로 175	혼합	20140620	7	420	162	258	위탁관리	지역난방	혼합식	경남기업	우리관리(주)
서울특별시	강서구	마곡동	A15721009	마곡엠밸리2단지	아파트	서울특별시 강서구 마곡동 2 마곡엠밸리2단지	서울특별시 강서구 마곡서1로 146	혼합	20140619	6	408	166	242	위탁관리	지역난방	혼합식	(주)한양	서림주택관리(주)
서울특별시	강서구	마곡동	A15721010	마곡엠밸리14단지	아파트	서울특별시 강서구 마곡동 14 마곡엠밸리14단지	서울특별시 강서구 마곡중앙로 33	혼합	20140529	13	1270	379	891	위탁관리	지역난방	혼합식	한화건설(주)	(주)쌍용개발
서울특별시	강서구	마곡동	A15721011	마곡엠밸리3단지	아파트	서울특별시 강서구 마곡동 736 마곡엠밸리3단지	서울특별시 강서구 마곡서1로 132	혼합	20140619	4	315	122	193	위탁관리	지역난방	혼합식	(주)한양	(주)서림주택관리
서울특별시	강서구	방화동	A15722001	마곡삼성	아파트	서울특별시 강서구 방화동 857 마곡삼성	서울특별시 강서구 방화대로34길 113	분양	19980109	1	170	170	0	위탁관리	개별난방	계단식	삼성물산	서림주택관리(주)
서울특별시	강서구	방화동	A15722003	마곡신안네트빌(1단지)	아파트	"서울특별시 강서구 방화동 868,서울특별시 강서구 방화동 869 마곡신안네트빌(1단지)"	"서울특별시 강서구 양천로14길 37,서울특별시 강서구 양천로14길 61"	분양	20020913	3	285	285	0	위탁관리	개별난방	혼합식	신안종합건설	(주)공간
서울특별시	강서구	방화동	A15722004	마곡푸르지오	아파트	서울특별시 강서구 방화동 890 마곡푸르지오	서울특별시 강서구 방화대로34길 88	혼합	20080609	7	341	318	23	위탁관리	개별난방	계단식	대우건설	우리관리(주)
서울특별시	강서구	방화동	A15722005	마곡 한진해모로	아파트	서울특별시 강서구 방화동 579 마곡 한진해모로	서울특별시 강서구 양천로24가길 59	분양	20040511	6	354	354	0	위탁관리	개별난방	혼합식	한진중공업	폴리텍 주식회사
서울특별시	강서구	방화동	A15722007	방화삼성꽃마을	아파트	서울특별시 강서구 방화동 858 방화삼성꽃마을	서울특별시 강서구 양천로18길 27	분양	19971006	3	206	206	0	위탁관리	개별난방	계단식	삼성	서일개발(주)
서울특별시	강서구	마곡동	A15722010	마곡엠밸리5단지	아파트	서울특별시 강서구 마곡동 740 마곡엠밸리5단지	서울특별시 강서구 마곡서1로 111-11	혼합	20140626	8	439	302	137	위탁관리	지역난방	혼합식	에스에이치공사	제일에스테이트서비스 주식회사
서울특별시	강서구	방화동	A15722011	방화길훈	아파트	서울특별시 강서구 방화동 201-1 방화길훈	서울특별시 강서구 양천로30길 98	분양	19891228	1	112	112	0	위탁관리(직영+위탁)	개별난방	복도식	길훈	 
서울특별시	강서구	방화동	A15722102	개화산동부센트레빌	아파트	서울특별시 강서구 방화동 870 개화산동부센트레빌	서울특별시 강서구 양천로3길 17	분양	20030224	4	205	205	0	위탁관리	개별난방	계단식	동부건설(주)	(주)화신지엠에스
서울특별시	강서구	방화동	A15722104	마곡청구아파트	아파트	서울특별시 강서구 방화동 859 마곡청구아파트	서울특별시 강서구 양천로26길 103	분양	19980220	3	209	209	0	위탁관리	개별난방	계단식	청구	우리관리(주)
서울특별시	강서구	방화동	A15722106	마곡우림필유아파트	아파트	서울특별시 강서구 방화동 876 마곡우림필유아파트	서울특별시 강서구 양천로28길 29	분양	20031231	3	320	320	0	위탁관리	개별난방	계단식	우림건설(주)	대원에스테이트서비스(주)
서울특별시	강서구	방화동	A15722108	방화동부센트레빌	아파트	서울특별시 강서구 방화동 875 방화동부센트레빌	서울특별시 강서구 방화대로45길 32	분양	20031129	7	407	407	0	위탁관리	개별난방	계단식	동부건설(주)	우리관리(주)
